ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
440,2564,กรกฎาคม,4485d9020,SR670047,ภ.2,หมู่ 5 บ้านหลักศิลา,หนองบัวบาน,จัตุรัส,ชัยภูมิ,CPM-SR670047,172.16.143.50,"29,081.62","656,280.95","1,618",73
441,2564,กรกฎาคม,4486d9114,SR711591,ภ.2,หมู่ 1 ธาตุ,ธาตุทอง,ภูเขียว,ชัยภูมิ,CPM-SR711591,172.16.154.226,"13,125.22","251,064.88","1,124",106
442,2564,กรกฎาคม,4485d9130,SR670689,ภ.2,หมู่ 6 แจ้งใหญ่,ห้วยแย้,หนองบัวระเหว,ชัยภูมิ,CPM-SR670689,172.16.142.146,"3,867.96","78,173.78",295,47
443,2564,กรกฎาคม,4486d9132,SR771846,ภ.2,หมู่ 9 ธาตุทอง,ธาตุทอง,ภูเขียว,ชัยภูมิ,CPM-SR771846,172.16.155.90,"31,372.81","537,560.22","3,230",158
444,2564,กรกฎาคม,4485d9131,SR670692,ภ.2,หมู่ 10 โนนสมบูรณ์,ห้วยแย้,หนองบัวระเหว,ชัยภูมิ,CPM-SR670692,172.16.142.154,"12,238.88","215,434.66",929,101
445,2564,กรกฎาคม,4486d9115,SR711595,ภ.2,หมู่ 10 ธาตุทอง,ธาตุทอง,ภูเขียว,ชัยภูมิ,CPM-SR711595,172.16.154.250,"16,524.79","303,232.68","1,650",136
446,2564,กรกฎาคม,4486d9138,SR772182,ภ.2,หมู่ 14 หนองกุง,กวางโจน,ภูเขียว,ชัยภูมิ,CPM-SR772182,172.16.155.130,936.408,"16,067.10",586,134
447,2564,กรกฎาคม,4488d9119,SR711522,ภ.2,หมู่ 13 เต่าใต้,บ้านเต่า,บ้านแท่น,ชัยภูมิ,CPM-SR711522,172.16.156.138,"15,933.92","280,925.03",754,83
448,2564,กรกฎาคม,4485d9129,SR670686,ภ.2,หมู่ 3 ห้วยไฮ,ห้วยแย้,หนองบัวระเหว,ชัยภูมิ,CPM-SR670686,172.16.142.138,"27,874.23","446,936.12","1,008",69
449,2564,กรกฎาคม,4486d9015,SR669794,ภ.2,หมู่ 11 หลักแดน,บ้านเดื่อ,เกษตรสมบูรณ์,ชัยภูมิ,CPM-SR669794,172.16.152.242,"10,335.69","151,584.80",662,36
450,2564,กรกฎาคม,4486d9136,SR772015,ภ.2,หมู่ 6 หนองกุง,กวางโจน,ภูเขียว,ชัยภูมิ,CPM-SR772015,172.16.155.114,"11,231.41","203,753.45","1,119",115
451,2564,กรกฎาคม,4486d9032,SR669836,ภ.2,หมู่ 5 หนองแดง,หนองข่า,เกษตรสมบูรณ์,ชัยภูมิ,CPM-SR669836,172.16.153.114,"22,931.31","205,303.15",579,55
452,2564,กรกฎาคม,4486d9129,SR771093,ภ.2,หมู่ 8 กุดจิก,หนองข่า,เกษตรสมบูรณ์,ชัยภูมิ,CPM-SR771093,172.16.155.74,"20,191.24","340,388.03","1,153",67
453,2564,กรกฎาคม,4485d9019,SR670046,ภ.2,หมู่ 4 บ้านโคกโต่งโต้น,หนองบัวบาน,จัตุรัส,ชัยภูมิ,CPM-SR670046,172.16.143.42,"21,708.13","437,348.02","1,661",124
454,2564,กรกฎาคม,4486d9062,SR670410,ภ.2,หมู่ 7 หนองปอแดง,กวางโจน,ภูเขียว,ชัยภูมิ,CPM-SR670410,172.16.154.74,"20,757.59","409,584.39","1,686",121
455,2564,กรกฎาคม,4481d9084,SR670247,ภ.2,หมู่ 6 สงแคน,ชีบน,บ้านเขว้า,ชัยภูมิ,CPM-SR670247,172.16.146.130,"38,719.74","526,953.15","1,567",84
456,2564,กรกฎาคม,4485d9133,SR670696,ภ.2,หมู่ 1 ตะลอมไผ่,โคกสะอาด,หนองบัวระเหว,ชัยภูมิ,CPM-SR670696,172.16.142.170,"15,149.65","209,235.49",725,76
457,2564,กรกฎาคม,4486d9116,SR711600,ภ.2,หมู่ 1 บัวพักเกวียน,กวางโจน,ภูเขียว,ชัยภูมิ,CPM-SR711600,172.16.155.2,"2,453.67","37,183.70",788,165
458,2564,กรกฎาคม,4486d9068,SR670571,ภ.2,หมู่ 3 หนองไฮเหนือ,หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,CPM-SR670571,172.16.154.162,"39,295.67","582,194.52","1,726",115
459,2564,กรกฎาคม,4485d9005,SR670014,ภ.2,หมู่ 16 บ้านดงผาสุข,บ้านกอก,จัตุรัส,ชัยภูมิ,CPM-SR670014,172.16.146.50,"23,135.78","390,010.58","1,158",55
460,2564,กรกฎาคม,4486d9069,SR670572,ภ.2,หมู่ 4 ลาดเหนือ,หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,CPM-SR670572,172.16.151.218,"14,686.58","212,657.99",711,75
461,2564,กรกฎาคม,4486d9063,SR670413,ภ.2,หมู่ 10 นาล้อม,กวางโจน,ภูเขียว,ชัยภูมิ,CPM-SR670413,172.16.154.82,"24,645.04","429,542.95","1,683",83
462,2564,กรกฎาคม,4488d9063,SR669906,ภ.2,หมู่ 2 ห้วยหินลาด,เก่าย่าดี,แก้งคร้อ,ชัยภูมิ,CPM-SR669906,172.16.158.26,"3,306.78","52,582.42",209,26
463,2564,กรกฎาคม,4485d9021,SR670048,ภ.2,หมู่ 12 บ้านโคกโต่งโต้น,หนองบัวบาน,จัตุรัส,ชัยภูมิ,CPM-SR670048,172.16.143.58,"25,592.19","235,973.81",818,101
464,2564,กรกฎาคม,4486d9121,SR711782,ภ.2,หมู่ 18 ลาดโสน,หนองบัวแดง,หนองบัวแดง,ชัยภูมิ,CPM-SR711782,172.16.146.82,"46,424.05","618,982.27","1,339",75
465,2564,กรกฎาคม,4488d9066,SR669913,ภ.2,หมู่ 9 ภูสองชั้น,เก่าย่าดี,แก้งคร้อ,ชัยภูมิ,CPM-SR669913,172.16.158.154,"41,800.68","421,641.74","1,501",40
466,2564,กรกฎาคม,4485d9180,SR770363,ภ.2,หมู่ 10 บ้านท่าขี้เหล็ก,ส้มป่อย,จัตุรัส,ชัยภูมิ,CPM-SR770363,172.16.145.146,"30,937.72","642,474.37","2,095",84
467,2564,กรกฎาคม,4485d9114,SR670329,ภ.2,หมู่ 7 หนองดง,หัวทะเล,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670329,172.16.142.66,"21,139.58","453,826.18","2,287",154
468,2564,กรกฎาคม,4485d9031,SR670060,ภ.2,หมู่ 2 บ้านโนนม่วง,ส้มป่อย,จัตุรัส,ชัยภูมิ,CPM-SR670060,172.16.143.138,"23,166.10","407,784.71","1,746",147
469,2564,กรกฎาคม,4488d9062,SR669900,ภ.2,หมู่ 2 ทุ่งคำหลวง,ท่ามะไฟหวาน,แก้งคร้อ,ชัยภูมิ,CPM-SR669900,172.16.158.186,"7,443.16","190,338.36",636,25
470,2564,กรกฎาคม,4485d9017,SR670043,ภ.2,หมู่ 9 บ้านหนองสะแก,บ้านขาม,จัตุรัส,ชัยภูมิ,CPM-SR670043,172.16.143.26,"20,401.33","246,479.36","1,018",79
471,2564,กรกฎาคม,4485d9109,SR670324,ภ.2,หมู่ 9 หนองยายบุตร,บ้านตาล,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670324,172.16.142.26,"6,249.98","118,736.77",438,81
472,2564,กรกฎาคม,4488d9105,SR711266,ภ.2,หมู่ 4 ยางคำ,ท่ามะไฟหวาน,แก้งคร้อ,ชัยภูมิ,CPM-SR711266,172.16.159.26,"21,315.47","327,679.97",812,46
473,2564,กรกฎาคม,4485d9036,SR670065,ภ.2,หมู่ 7 บ้านบุตามี,ส้มป่อย,จัตุรัส,ชัยภูมิ,CPM-SR670065,172.16.143.178,"8,316.19","89,212.25",658,87
474,2564,กรกฎาคม,4488d9064,SR669907,ภ.2,หมู่ 3 ท่ากอก,เก่าย่าดี,แก้งคร้อ,ชัยภูมิ,CPM-SR669907,172.16.158.138,"24,009.54","321,191.01","1,230",64
475,2564,กรกฎาคม,4485d9185,SR771680,ภ.2,หมู่ 7 ดอนเปล้าพัฒนา,รังงาม,เนินสง่า,ชัยภูมิ,CPM-SR771680,172.16.141.10,"50,155.17","765,384.31","3,201",147
476,2564,กรกฎาคม,4485d9087,SR670200,ภ.2,หมู่ 6 หนองแดงพัฒนา,รังงาม,เนินสง่า,ชัยภูมิ,CPM-SR670200,172.16.141.154,"27,629.44","350,453.14","1,558",84
477,2564,กรกฎาคม,4488d9124,SR769047,ภ.2,หมู่ 5 โปร่งช้าง,เก่าย่าดี,แก้งคร้อ,ชัยภูมิ,CPM-SR769047,172.16.159.186,"2,362.25","68,030.21",211,53
478,2564,กรกฎาคม,4485d9142,SR711372,ภ.2,หมู่ 14 บ้านสระสี่เหลี่ยม,บ้านกอก,จัตุรัส,ชัยภูมิ,CPM-SR711372,172.16.140.146,"16,698.58","324,426.31","2,934",244
479,2564,กรกฎาคม,4485d9140,SR711366,ภ.2,หมู่ 7 บ้านสระสี่เหลี่ยม,บ้านกอก,จัตุรัส,ชัยภูมิ,CPM-SR711366,172.16.140.130,"13,408.13","173,523.55","1,579",159
480,2564,กรกฎาคม,4485d9143,SR711373,ภ.2,หมู่ 15 บ้านหนองไผ่,บ้านกอก,จัตุรัส,ชัยภูมิ,CPM-SR711373,172.16.140.154,"20,384.97","238,620.80","1,644",109
481,2564,กรกฎาคม,4485d9184,SR771637,ภ.2,หมู่ 9 บ้านทุ่งสว่าง,บ้านกอก,จัตุรัส,ชัยภูมิ,CPM-SR771637,172.16.145.178,"29,425.89","475,020.79","2,064",181
482,2564,กรกฎาคม,4485d9033,SR670062,ภ.2,หมู่ 4 บ้านหนองม่วง,ส้มป่อย,จัตุรัส,ชัยภูมิ,CPM-SR670062,172.16.143.154,"5,076.39","115,794.42",868,145
483,2564,กรกฎาคม,4485d9026,SR670054,ภ.2,หมู่ 6 บ้านหนองพง,หนองบัวโคก,จัตุรัส,ชัยภูมิ,CPM-SR670054,172.16.143.98,"59,007.24","525,210.89","1,924",120
484,2564,กรกฎาคม,4485d9015,SR670038,ภ.2,หมู่ 14 บ้านสำโรงโคก,กุดน้ำใส,จัตุรัส,ชัยภูมิ,CPM-SR670038,172.16.143.10,"24,153.43","472,831.48","1,465",89
485,2564,กรกฎาคม,4488d9036,SR669854,ภ.2,หมู่ 5 ดงพอง,นาหนองทุ่ม,แก้งคร้อ,ชัยภูมิ,CPM-SR669854,172.16.157.130,"43,723.09","407,812.63","1,921",117
486,2564,กรกฎาคม,4488d9038,SR669857,ภ.2,หมู่ 15 นาล้อม,นาหนองทุ่ม,แก้งคร้อ,ชัยภูมิ,CPM-SR669857,172.16.157.146,"24,320.56","334,675.07","1,735",129
487,2564,กรกฎาคม,4488d9037,SR669855,ภ.2,หมู่ 6 หนองไผ่ล้อม,นาหนองทุ่ม,แก้งคร้อ,ชัยภูมิ,CPM-SR669855,172.16.157.138,"18,104.32","306,850.18","1,240",188
488,2564,กรกฎาคม,4481d9130,SR670510,ภ.2,หมู่ 7 ไทรย้อย,ซับสีทอง,เมืองชัยภูมิ,ชัยภูมิ,CPM-SR670510,172.16.150.98,"27,254.12","421,287.57","1,683",126
489,2564,กรกฎาคม,4485d9043,SR670087,ภ.2,หมู่ 10 โนนสมบูรณ์,ท่ากูบ,ซับใหญ่,ชัยภูมิ,CPM-SR670087,172.16.142.210,"2,644.20","55,010.00",619,141
490,2564,กรกฎาคม,4485d9042,SR670084,ภ.2,หมู่ 7 ห้วยส้มป่อย,ท่ากูบ,ซับใหญ่,ชัยภูมิ,CPM-SR670084,172.16.143.226,"15,022.73","228,213.44",927,106
491,2564,กรกฎาคม,4485d9038,SR670079,ภ.2,หมู่ 2 โป่งเกตุ,ท่ากูบ,ซับใหญ่,ชัยภูมิ,CPM-SR670079,172.16.143.194,"39,369.16","593,972.72","2,577",131
492,2564,กรกฎาคม,4485d9025,SR670053,ภ.2,หมู่ 5 บ้านทามจาน,หนองบัวโคก,จัตุรัส,ชัยภูมิ,CPM-SR670053,172.16.143.90,"10,063.09","101,314.06",400,39
493,2564,กรกฎาคม,4485d9151,SR711456,ภ.2,หมู่ 2 หนองขาม,ตาเนิน,เนินสง่า,ชัยภูมิ,CPM-SR711456,172.16.140.226,"21,548.55","380,820.06","1,745",182
494,2564,กรกฎาคม,4481d9090,SR670258,ภ.2,หมู่ 5 ซับปลากั้ง,ภูแลนคา,บ้านเขว้า,ชัยภูมิ,CPM-SR670258,172.16.146.178,"22,608.71","446,601.32","1,041",91
495,2564,กรกฎาคม,4488d9130,SR771764,ภ.2,หมู่ 3 หนองเม็ก,บ้านเต่า,บ้านแท่น,ชัยภูมิ,CPM-SR771764,172.16.156.170,"9,921.56","171,070.51","1,170",196
496,2564,กรกฎาคม,4486d9122,SR711786,ภ.2,หมู่ 4 หนองหอย,กุดชุมแสง,หนองบัวแดง,ชัยภูมิ,CPM-SR711786,172.16.152.130,940.563,"19,667.05",348,101
497,2564,กรกฎาคม,4486d9075,SR670585,ภ.2,หมู่ 10 หนองหอยเหนือ,กุดชุมแสง,หนองบัวแดง,ชัยภูมิ,CPM-SR670585,172.16.152.2,"27,229.39","140,872.62",392,34
498,2564,กรกฎาคม,5319d9009,SR712154,ภ.3,หมู่ 10 เวียงหมอก,ห้วยซ้อ,เชียงของ,เชียงราย,CRI-SR712154,172.18.31.66,"25,850.78","348,604.58","1,194",75
499,2564,กรกฎาคม,5379d9010,SR712291,ภ.3,หมู่ 9 ทุ่งสง่า,ศรีดอนไชย,เทิง,เชียงราย,CRI-SR712291,172.18.32.98,"4,595.48","125,015.06",670,129
500,2564,กรกฎาคม,5319d9007,SR672038,ภ.3,หมู่ 2 ห้วยแล้ง,ท่าข้าม,เวียงแก่น,เชียงราย,CRI-SR672038,172.18.31.50,"32,469.30","536,672.66","2,394",173
501,2564,กรกฎาคม,5379d9007,SR671397,ภ.3,หมู่ 6 ป่าตึงงาม,ศรีดอนไชย,เทิง,เชียงราย,CRI-SR671397,172.18.32.50,"23,786.15","358,898.53","1,591",124
502,2564,กรกฎาคม,5379d9006,SR671358,ภ.3,หมู่ 15 รักแผ่นดิน,ตับเต่า,เทิง,เชียงราย,CRI-SR671358,172.18.32.34,"11,195.00","146,316.63",636,129
503,2564,กรกฎาคม,5379d9005,SR671356,ภ.3,หมู่ 13 รักถิ่นไทย,ตับเต่า,เทิง,เชียงราย,CRI-SR671356,172.18.32.26,"25,735.43","431,871.95","1,304",59
504,2564,กรกฎาคม,5360d9019,SR672104,ภ.3,หมู่ 7 น้ำตกพัฒนา,ทุ่งก่อ,เวียงเชียงรุ้ง,เชียงราย,CRI-SR672104,172.18.31.162,"4,645.46","87,969.36",466,31
505,2564,กรกฎาคม,5319d9008,SR712122,ภ.3,หมู่ 11 ทุ่งนาน้อย,เวียง,เชียงของ,เชียงราย,CRI-SR712122,172.18.31.58,"34,713.52","725,313.67","2,581",209
506,2564,กรกฎาคม,5377d9014,SR671309,ภ.3,หมู่ 4 ดอนงาม,โชคชัย,ดอยหลวง,เชียงราย,CRI-SR671309,172.18.33.58,"4,336.84","93,735.81",609,58
507,2564,กรกฎาคม,5377d9015,SR671310,ภ.3,หมู่ 7 แม่บง,โชคชัย,ดอยหลวง,เชียงราย,CRI-SR671310,172.18.33.66,"39,216.78","186,157.96",788,62
508,2564,กรกฎาคม,5377d9016,SR671312,ภ.3,หมู่ 10 สันต้นม่วง,โชคชัย,ดอยหลวง,เชียงราย,CRI-SR671312,172.18.33.74,"18,233.71","236,808.36",706,118
509,2564,กรกฎาคม,5377d9017,SR671313,ภ.3,หมู่ 11 ใหม่ดอนงาม,โชคชัย,ดอยหลวง,เชียงราย,CRI-SR671313,172.18.33.82,"13,680.88","225,089.47",618,87
